用户id,性别,等级,评论,发布时间,点赞数
449058358,男,6,[幻想乡的日常 第1弹_给心][幻想乡的日常 第1弹_给心][幻想乡的日常 第1弹_给心][幻想乡的日常 第1弹_给心][幻想乡的日常 第1弹_给心][幻想乡的日常 第1弹_给心],1762912986,1
5777298,男,6,急死了，怎么还不发资格,1762913999,1
494713797,保密,6,资格什么时候发放啊，不发我就买了，凭什么黄牛都有资格，他们也不玩，我也就只能看着别人玩,1763033543,1
8563033,男,6,游戏质量需要打磨不要急，但一定要快[星星眼],1763167816,1
1325566,保密,6,这个封面有点怪,1762912852,3
32058834,保密,4,我测试资格呢？刚配的台式我资格呢？还给我啊！！！,1762942447,1
52955117,保密,6,车哪里技术力不存在这种问题，一看就是故意的，现在人为了寻求合理第一时间不会去想是不是故意的，而且说这是有问题诶[热]说到底现实本就一大堆不合理啊[笑哭],1763140346,0
293233434,保密,4,我会一直诋毁这个游戏，直到发资格给我,1762929730,3
252582464,保密,4,￴￴￴￴￴￴￴￴￴￴,1763035743,1
281042908,保密,5,出现在我主页好多次了，我明明看过了,1763121917,1
361349729,保密,6,不是，你怎么还不给我发测试资格啊。全面测试根本不是这样的，你应该问卷查我明日方舟uid、签到天数、氪金数，偶尔网页小活动抽奖给我点小礼物，然后在那个特殊节日的时候跟我有那个特殊互动，最后在那个全面测试开启前给我资格。我同意参加然后我给你猛猛氪金啊。你怎么到现在都不给我发测试资格啊，全面测试根本不是这样的，我不接受！[明日方舟野趣拾光表情包_昏厥][明日方舟野趣拾光表情包_昏厥][明日方舟野趣拾光表情包_昏厥],1762913726,1
36121928,男,6,发也没用，我没资格啊没资格,1762941389,2
17253679,保密,6,怎么这样看起来序章的运镜还是最差的呢,1762922896,1
3546796408178810,保密,4,怎么感觉模型没以前好看了,1763126474,0
508217742,女,5,别前瞻了，就说资格让这一块什么时候发啊啊啊啊啊[大哭][大哭][大哭],1762921076,1
494829337,保密,5,炸飞您老冯的芬，因为一直吊我胃口不让玩。饥饿营销也该够了。,1763045380,2
543302153,保密,6,为什么不给我测试[大哭]！,1763034487,1
2356088,男,6,"站街,不卖,纯馋人.jpg",1762927267,1
252484455,保密,6,十点钟你就发这个，11点发什么我都不敢想,1762914361,1
2043681886,保密,6,你的测试资格究竟给谁了[Mygo表情包_让我看看],1762944060,2
1820771020,保密,4,一辈子中不了测试资格[无语]@叁c_d,1763123926,3
3546703036680930,保密,4,发这么少资格别人还以为你发不起，在场的人一人一份😡，不发的话我将在游戏正式公测前不游玩明日方舟难道说，以表示我对游戏的抵制😡,1762914979,1
601060,女,6,鹰角网络是对的！我说鹰角网络是对的！你耳朵龙吗！,1762915563,1
287052287,保密,6,快点给我资格啊😡😡😡,1763365036,0
32678239,男,6,"不发资格你热度炒的再高也没有
快发我资格别逼我求你[微笑]",1762935725,5
287180817,保密,5,有没有在家闲[星星眼]着或放学回家闲着[笑哭]的可以抽一两小时[doge]帮忙看一[星星眼]下晚上店铺给三十五[doge_金箍]一小时有空时间的可[星星眼]以来咨询一下,1763093342,0
3546761268300340,保密,4,看着建模好一般，不过也期待一下,1762921333,2
1307338695,男,6,没资格……,1762973654,1
479271838,保密,6,填了问卷没反馈吗 还有这个封面是何意味,1763122141,0
389410801,女,6,你没资格啊，你没资格……,1763109192,1
1063429728,保密,4,不是，你怎么还不给我发测试资格啊。全面测试根本不是这样的，你应该问卷查我明日方舟uid、签到天数、氪金数，偶尔网页小活动抽奖给我点小礼物，然后在那个特殊节日的时候跟我有那个特殊互动，最后在那个全面测试开启前给我资格。我同意参加然后我给你猛猛氪金啊。你怎么到现在都不给我发测试资格啊，全面测试根本不是这样的，咕咕嘎嘎！我不接受！,1763026258,1
429539232,男,6,我去，才发现过千万了，这回买的有点狠阿,1763305501,2
1475925848,保密,5,https://endfield.biligame.com/betatest2/h5?from_spmid=game-ball.game-detail-card.0.0.pv&sourceFrom=3&ivt_code=MTQ0MDAwOTkxMTY0MzYxOTMyOA%3D%3D&_ts=1763366678877,1763366740,0
327314022,男,6,其他都挺好，就是特效有点光污染，上线前最好加个护眼模式,1763051725,1
170535171,保密,6,注意，视频1：07秒处有南北绿豆,1762943827,4
500566683,男,5,[鹿乃_打call][鹿乃_打call][鹿乃_打call][鹿乃_打call][鹿乃_打call],1763218119,0
481057214,男,6,为什么不给我测试资格😡😡😡😡😡😡😡😡😡😡,1763218238,0
327058006,男,5,是全面测试啊，我还以为要全面测试了呢，结果是全面测试[笑哭]手机里有一款全方面给少部分玩家测试的游戏，再不公测就自己难浐吧😡,1763023449,1
44402102,男,5,[热]反正也不给我资格，那你把bgm端上来总可以吧？,1762922218,5
446936935,保密,6,看着不咋样啊，来个测试资格让我亲手试试,1762939118,1
3494371783609008,保密,4,这种画质不知道手游会是什么样子,1763034591,1
1795118,男,6,虽然视频感觉像是赶工做出来的，但是透露出的内容挺多的，好像在人物的动作与表情比上一测多了些,1762920659,8
439522910,男,6,几天没看就破千万，离谱,1763268408,1
3546571121625445,保密,5,给我资格[生气_金箍],1763225851,0
176280781,男,6,byd不给我资格就别出现在我首页,1763192829,0
1389356898,保密,5,海猫，我说句话，最低画质，20帧，20帧就够[大哭],1763185698,0
16118679,女,6,别礼改好看点——,1762928650,2
3546906590448429,男,3,"甚至我还可以赠送一条

按一个健呼出轮盘，可自定义各种功能上去，需要啥选啥。
以及按键呼出鼠标，以及方便的正式主菜单，足够

那些F6789的按键和按键提示，根本不需要，好好的画面，搞得又乱又丑又无效～～",1763055595,2
693939519,保密,5,没资格啊哥们,1762912853,2
439528875,保密,5,一直不给我,1763335538,0
599126399,男,5,不是，你怎么还不给我发测试资格啊。全面测试根本不是这样的，你应该问卷查我明日方舟uid、签到天数、氪金数，偶尔网页小活动抽奖给我点小礼物，然后在那个特殊节日的时候跟我有那个特殊互动，最后在那个全面测试开启前给我资格。我同意参加然后我给你猛猛氪金啊。你怎么到现在都不给我发测试资格啊，全面测试根本不是这样的，我不接受！[微笑],1762923670,1
287180817,保密,5,有没有在家闲[星星眼]着或放学回家闲着[笑哭]的可以抽一两小时[doge]帮忙看一[星星眼]下晚上店铺给三十五[doge_金箍]一小时有空时间的可[星星眼]以来咨询一下,1763089458,0
17084154,保密,5,还不公测？🥲,1762917916,1
1571330917,保密,3,前瞻有了喵，那测试资格在哪里喵，咋感觉都在别人口袋里awa[香奈美·追寻那道光 应援装扮_疑问],1762914408,1
471503569,保密,5,以后带主角的PV都这样发端水大师[脱单doge],1763089697,1
1881884800,保密,5,你倒是给我资格啊,1763131941,0
171936182,保密,6,这贴图质量给我看湿了，我指的是眼睛，因为我没有资格[大哭],1762923633,1
450095,女,6,我是不是听到了广场舞在放南北绿豆？,1762915741,1
9157422,男,6,我没资格，我没资格，我没资格[星星眼][星星眼][星星眼],1763054795,0
614237493,保密,5,我的测试资格邮件是不是漏发了，赶紧补发[大哭],1763086359,1
328305469,保密,6,300把促融共竞+召唤物bug反馈也不施舍一个资格吗？到现在都没中过测试资格[2024明日方舟音律联觉_投靠],1762914684,1
2171548,男,6,终大人你快动一动啊，我太想要了受不了了[大哭],1763051746,0
3135259,男,6,要是再让我看到类原神类明朝我是不会给阴交好脸色的💅,1763092972,1
1534521058,男,5,鹰角你不仅200抽没给我一只初雪，还把我的测试资格忘发了[大哭],1762912992,1
1179114083,保密,5,还在想那个up视频标题这么敢起名字，一看是官方[笑哭],1762914531,1
68119236,保密,6,还在勾我[墨镜],1762913610,1
3546852163061780,保密,3,https://endfield.hypergryph.com/activity/all-charged-up?invite_code=MTI1MDcxNDgwODc2MA,1762945468,1
516184118,男,6,那我问你，我资格呢😡,1763134534,0
498247177,男,6,用战斗音乐展示酒醉的蝴蝶吗[笑哭],1763040356,1
87391903,男,6,省流：有答辩,1762912974,1
23350343,男,6,不是，你怎么还不给我发测试资格啊。全面测试根本不是这样的，你应该问卷查我明日方舟uid、签到天数、氪金数，偶尔网页小活动抽奖给我点小礼物，然后在那个特殊节日的时候跟我有那个特殊互动，最后在那个全面测试开启前给我资格。我同意参加然后我给你猛猛氪金啊。你怎么到现在都不给我发测试资格啊，全面测试根本不是这样的，咕咕嘎嘎！咕咕！嘎嘎！！,1762914125,1
2124647980,保密,2,https://endfield.biligame.com/betatest2/h5?from_spmid=search.search-result.0.0.pv&ivt_code=MTQ0MDAwODAyMjg2NDY0NjE0NA%3D%3D,1763366276,0
8463933,男,6,快给资格啊！[MyGO_啧],1762920245,1
396287330,男,5,你没有获得奖品哦[大哭][大哭][大哭],1762916155,1
3493273175853361,男,3,给个名额别逼我求你[大哭],1762915013,1
178395839,保密,6,看不懂听不懂除非马上让我玩[大哭],1762913350,2
19808330,女,6,丫丁我的资格呢[大哭][大哭][大哭],1762990150,1
410525009,保密,6,战斗的时候特效可以不那么重，屏幕震动不那么狠吗[笑哭],1762920120,1
87896420,男,5,什么时候发放资格？我怎么还没有？,1763082526,1
77539257,保密,6,压抑了,1762912840,1
3546566711314607,保密,5,你最好公测的时候服务器别闹幺蛾子，之前玩的几个游戏，宣发，内测一个比一个nb，公测连个服务器都是垃圾货色。第一印象很重要，希望你别步某些游戏后尘。,1762923141,4
383839069,保密,6,我有资格吗你就发[少女乐队的呐喊表情包_摇滚],1762922135,1
1266760922,保密,5,鹰角求你了，明年六月之后再出终末地吧，孩子还要高考QAQ,1763166185,1
3546763503864326,保密,4,你是不是忘给我发测试资格了[香奈美·追寻那道光 应援装扮_委屈][香奈美·追寻那道光 应援装扮_委屈],1763247327,0
3493094372673628,男,3,@孙笑川特别臭,1763124883,0
3461575425919939,保密,5,总感觉怪怪的 感觉局内风格有些过相比二游 总体可圈可点,1763044650,0
42723649,女,6,天天给我推广告 你倒是发个资格啊？,1763096628,0
62023519,男,6,我的资格在哪里啊😭😭😭,1762916977,6
397707920,男,6,闲鱼上看到一个测试资格卖800多的……真的想玩的人领不到资格，不想玩的人转手拿到资格去卖钱赚米，那我不得不怀疑一下你们内部是不是有内定资格拿出去卖钱中饱私囊了,1762918666,1
40397326,保密,6,搞这么好也不给我发资格[大哭][大哭][大哭],1762951570,1
1256241841,男,5,不是，你怎么还不给我发测试资格啊。全面测试根本不是这样的，你应该问卷查我明日方舟uid、签到天数、氪金数，偶尔网页小活动抽奖给我点小礼物，然后在那个特殊节日的时候跟我有那个特殊互动，最后在那个全面测试开启前给我资格。我同意参加然后我给你猛猛氪金啊。你怎么到现在都不给我发测试资格啊，全面测试根本不是这样的，我不接受！,1762913412,1
268998299,男,6,https://endfield.biligame.com/betatest2/h5?sourceFrom=3&from_spmid=game-ball.game-detail-card.0.0.pv&ivt_code=MTQ0MDAwNzgyMjQ5ODU0NTY2NA%3D%3D,1763366226,0
2145895730,保密,4,这个车转过去没绷住,1762919805,1
26240623,保密,6,玩法前瞻？玩法呢,1762915685,1
287520814,保密,6,发那么多前瞻，资格不多给几个😓,1763200411,0
109801595,女,6,丝袜质感还要提高[doge],1762928171,1
19288113,男,6,[辣眼睛]还没公测,1763178605,0
88450762,男,6,900万才1.6万评论吗？,1763192323,2
1973875967,保密,5,[doge_金箍],1763330411,1
11236076,保密,6,给我资格啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊[鲨猫-_伤心][鲨猫-_伤心][鲨猫-_伤心][鲨猫-_伤心][鲨猫-_伤心],1762913891,1
18219823,男,6,音角稳定发挥，bgm太洗脑了,1763098202,0
360755869,保密,6,什么时候发资格，急急急,1763319099,0
13966864,保密,6,天天发，又不给我资格，有什么用[辣眼睛],1763008988,1
1087623074,保密,5,感觉不如ai少女,1763196495,0
